#,Domain,Address,Type,Date
72,insxhbbffweb.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-23
73,authstl.alipay.com,stl-rr2.internet.spanner.alipaydns.com.,CNAME,2023-02-23
74,globalprod.alipay.com,global-cn-inner.alipaydns.com.,CNAME,2023-02-23
75,kitchen.alipay.com,kitchen.alipay.com.danuoyi.alicdn.com.,CNAME,2023-02-23
76,m.alipay.com,gz-lb2.internet.v6.spanner.alipaydns.com.,CNAME,2023-02-23
77,financemng.alipay.com,financemng.alipaydns.com.,CNAME,2023-02-23
78,sonic.alipay.com,qtmng.alipaydns.com.,CNAME,2023-02-23
79,forexprod.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-23
80,dds.alipay.com,ddsconsole.alipaydns.com.,CNAME,2023-02-23
81,che.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-23
82,message.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-23
83,isp.alipay.com,apires.alipaydns.com.,CNAME,2023-02-22
84,sjzf.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-22
85,di.alipay.com,gz-lb2.office.spanner.alipaydns.com.,CNAME,2023-02-22
86,feedback.alipay.com,feedback.taobao.com.,CNAME,2023-02-22
87,csmobile.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-19
88,lab.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-19
89,zmepcreditwebsite.alipay.com,gz-lb2.internet-zhima.v6.spanner.alipaydns.com.,CNAME,2023-02-19
90,label.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-19
91,taobao.alipay.com,rz-lb2.internet.v6.spanner.alipaydns.com.,CNAME,2023-02-19
92,csmobiledata.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-19
93,nebulasdk.alipay.com,nebulasdk.alipay.com.danuoyi.alicdn.com.,CNAME,2023-02-19
94,tscenter.alipay.com,gz-rr2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-19
95,imgs.alipay.com,gz-rr2.internet-intl.spanner.alipaydns.com.,CNAME,2023-02-19
96,pmo.alipay.com,ternbase.alipay.com.,CNAME,2023-02-19
97,ca.alipay.com,adjmnbqecj2ykfjliey0ydmbifvajw5p.yundunwaf4.com.,CNAME,2023-02-19
98,w.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-19
99,antv.alipay.com,antv.alipay.com.danuoyi.tbcache.com.,CNAME,2023-02-19
100,jupiter.alipay.com,ternbase.alipay.com.,CNAME,2023-02-19
101,puma.alipay.com,ternbase.alipay.com.,CNAME,2023-02-18
102,tax.alipay.com,gfcenter.alipaydns.com.,CNAME,2023-02-18
103,kuai.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
104,ab.alipay.com,ab.alipay.com.w.cdngslb.com.,CNAME,2023-02-18
105,f.alipay.com,gz-lb1.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
106,venus.alipay.com,ternbase.alipay.com.,CNAME,2023-02-18
107,mobileapp.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
108,pos.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
109,antc.alipay.com,gz-rr2.office.spanner.alipaydns.com.,CNAME,2023-02-18
110,anymock.alipay.com,gz-lb2.internet-g.spanner.alipaydns.com.,CNAME,2023-02-18
111,wapcashier.alipay.com,wapcashier.alipay.com.w.cdngslb.com.,CNAME,2023-02-18
112,officeingress-cross.alipay.com,110.75.144.27,A,2023-02-18
113,render-pre.alipay.com,officeingress-cross.alipay.com.,CNAME,2023-02-18
