#,Domain,Address,Type,Date
80,sme.webank.com,139.199.237.165,A,2022-11-16
81,sme.webank.com,203.195.226.227,A,2022-11-16
82,qq.webank.com,109.244.71.82,A,2022-11-16
83,qq.webank.com,109.244.71.209,A,2022-11-16
84,qq.webank.com,203.195.226.226,A,2022-11-16
85,csso.webank.com,118.25.33.18,A,2022-11-15
86,hr.webank.com,42.194.174.177,A,2022-11-15
87,autodiscover.webank.com,10.97.113.31,A,2022-11-15
88,mx1.webank.com,119.29.184.114,A,2022-11-14
89,fdn.webank.com,106.53.111.99,A,2022-11-14
90,_imap._tcp.cust28.rw.anaheim.anaheim.anaheim.bm.webproxy.ida.webank.com,202.160.130.66,A,2022-11-13
91,root.us.ftp2.cust28.webproxy.ida.webank.com,174.37.54.20,A,2022-11-11
92,mcrm.webank.com,203.195.226.227,A,2022-11-11
93,mcrm.webank.com,139.199.237.165,A,2022-11-11
94,weoa.webank.com,5190a8eeb4127f5081c02208bea1da6d.qcloudzygj.com.,CNAME,2022-11-10
95,mc.webank.com,139.199.237.165,A,2022-11-09
96,mc.webank.com,203.195.226.227,A,2022-11-09
97,vpn.webank.com,119.28.38.141,A,2022-11-09
98,webstore.cm.payroll.cust28.webproxy.ida.webank.com,150.107.3.176,A,2022-11-09
99,ad.webank.com,120.53.130.78,A,2022-11-07
100,ms.webank.com,81.71.86.144,A,2022-11-07
